Objective function:  1e+50 10 31 1e+50
Objective function:  53.755 5 31 57.355000000000004
Objective function:  53.755 9 36 58.255
Objective function:  53.755 11 33 58.155
Objective function:  40.263 7 40 44.963
Objective function:  53.755 7 45 58.955000000000005
Objective function:  53.755 7 44 58.855000000000004
Objective function:  8.218 4 44 13.018
Objective function:  53.755 7 65 60.955000000000005
Objective function:  1e+50 7 56 1e+50
Objective function:  7.074 7 47 12.474
Objective function:  2.957 6 34 6.957
Objective function:  53.755 6 35 57.855000000000004
Objective function:  40.263 6 31 43.963
Objective function:  53.755 5 40 58.255
Objective function:  53.755 3 35 57.555
Objective function:  1e+50 7 35 1e+50
Objective function:  1.475 6 57 7.775
Objective function:  4.102 2 65 10.802
Objective function:  1e+50 11 48 1e+50
Objective function:  1.574 7 49 7.174
Objective function:  1.573 6 39 6.073
Objective function:  1.553 8 40 6.353000000000001
Objective function:  53.755 4 40 58.155
Objective function:  1.572 7 37 5.972
Objective function:  3.425 4 51 8.925
Objective function:  0.514 4 49 5.814000000000001
Objective function:  1.078 8 38 5.678000000000001
Objective function:  1.568 7 46 6.868
Objective function:  53.755 8 42 58.755
Objective function:  1.614 7 33 5.614
Objective function:  1.562 3 46 6.462000000000001
Objective function:  2.47 5 32 6.17
Objective function:  3.703 5 43 8.503
Objective function:  1.997 4 30 5.397
Objective function:  1.55 10 51 7.65
Objective function:  1.518 6 42 6.3180000000000005
Objective function:  32.777 11 32 37.077
Objective function:  1e+50 5 48 1e+50
Objective function:  1.433 8 41 6.333
Objective function:  1.54 9 35 5.94
Objective function:  1.612 7 47 7.0120000000000005
Objective function:  0.741 12 23 4.241
Objective function:  1e+50 7 47 1e+50
Objective function:  0.502 7 36 4.802
Objective function:  53.755 11 33 58.155
Objective function:  1.507 7 44 6.607
Objective function:  1.556 10 40 6.556
Objective function:  1.571 10 39 6.471
Objective function:  53.755 8 50 59.55500000000001
Objective function:  18.423 13 45 24.223
Objective function:  1.465 8 57 7.965
Objective function:  28.711 10 40 33.711
Objective function:  1.572 10 40 6.572
Objective function:  0.505 8 36 4.905
Objective function:  1.165 10 46 6.765000000000001
Objective function:  5.204 9 35 9.604
Objective function:  4.006 9 41 9.006
Objective function:  15.009 8 32 19.009
Objective function:  1.552 8 40 6.352
Objective function:  0.467 10 37 5.167
Objective function:  2.974 5 46 8.074000000000002
Objective function:  1.387 13 31 5.787000000000001
Objective function:  1e+50 4 38 1e+50
Objective function:  1.756 5 41 6.356000000000001
Objective function:  34614488.0 6 47 34614493.3
Objective function:  2.326 7 25 5.526
Objective function:  53.755 7 31 57.555
Objective function:  1e+50 11 49 1e+50
Objective function:  1.536 4 46 6.536
Objective function:  1e+50 5 35 1e+50
Objective function:  1e+50 8 51 1e+50
