Objective function:  1e+50 10 31 1e+50
Objective function:  52.5718403 5 31 52.7518403
Objective function:  2.8139130000000003 6 34 3.0139130000000005
Objective function:  52.5718403 9 36 52.7968403
Objective function:  52.5718403 11 33 52.7918403
Objective function:  39.307232600000006 7 40 39.542232600000006
Objective function:  52.5718403 7 45 52.831840299999996
Objective function:  1e+50 7 56 1e+50
Objective function:  52.5718403 7 44 52.8268403
Objective function:  9.718414800000001 7 47 9.988414800000001
Objective function:  7.886224899999999 4 44 8.126224899999999
Objective function:  5e+49 11 48 5e+49
Objective function:  1.4207207 7 36 1.6357207
Objective function:  1.8826432 7 37 2.1026432
Objective function:  52.5718403 7 65 52.9318403
Objective function:  1.8539930999999998 9 35 2.0739931
Objective function:  1.9482406 7 33 2.1482406000000003
Objective function:  1.0000000000000001e+49 6 57 1.0000000000000001e+49
Objective function:  1.7927992 3 46 2.0377992
Objective function:  1.8732134999999999 7 44 2.1282134999999998
Objective function:  1.8496116999999999 8 57 2.1746117
Objective function:  52.5718403 6 35 52.776840299999996
Objective function:  39.307232600000006 6 31 39.49223260000001
Objective function:  1.0131012 12 23 1.1881012
Objective function:  1e+50 7 35 1e+50
Objective function:  52.5718403 3 35 52.761840299999996
Objective function:  52.5718403 5 40 52.7968403
Objective function:  1.8816232999999998 7 49 2.1616232999999996
Objective function:  1.3877792 8 38 1.6177792
Objective function:  1.8780467 7 46 2.1430467
Objective function:  1.8799006999999999 6 39 2.1049007
Objective function:  1.8656827999999996 8 40 2.1056827999999994
Objective function:  1.0000000000000001e+49 4 49 1.0000000000000001e+49
Objective function:  3.1693162999999998 4 51 3.4443162999999997
Objective function:  52.5718403 4 40 52.7918403
Objective function:  2.9204738999999997 5 43 3.1604738999999995
Objective function:  52.5718403 8 42 52.8218403
Objective function:  1.8993790000000002 6 42 2.139379
Objective function:  2.0421002 2 65 2.3771002
Objective function:  2.5269301000000004 4 30 2.6969301000000003
Objective function:  1.8290849999999998 13 31 2.049085
Objective function:  86.817462 3 41 87.037462
Objective function:  1.8806384 10 39 2.1256384
Objective function:  1.8592744000000003 10 51 2.1642744000000005
Objective function:  1.9254276000000001 7 25 2.0854276
Objective function:  1.6912122 8 41 1.9362122
Objective function:  1.8334337 9 41 2.0834337
Objective function:  1.8454156999999998 8 45 2.1104157
Objective function:  1e+50 5 48 1e+50
Objective function:  1.8681069000000001 10 40 2.1181069
Objective function:  1e+50 7 47 1e+50
Objective function:  1.9361211999999999 7 47 2.2061212
Objective function:  1.1914668000000002 5 32 1.3764668000000002
Objective function:  1.8355381999999998 9 35 2.0555382
Objective function:  52.5718403 11 33 52.7918403
Objective function:  1.8812631 10 40 2.1312631
Objective function:  52.5718403 8 50 52.8618403
Objective function:  31.895677499999998 11 32 32.1106775
Objective function:  1.8454433000000001 11 45 2.1254433
Objective function:  1.8622096 8 40 2.1022096
Objective function:  7e+49 11 49 7e+49
Objective function:  1.8432638000000001 4 46 2.0932638
Objective function:  0.8374107000000001 8 36 1.0574107000000001
Objective function:  1.4341810000000002 10 46 1.7141810000000002
Objective function:  2.765402 5 46 3.020402
Objective function:  2.0111730000000003 5 41 2.2411730000000003
Objective function:  2.3752481 8 30 2.5652481
Objective function:  7.683062800000002 13 45 7.973062800000002
Objective function:  1e+50 4 38 1e+50
Objective function:  0.711854 10 37 0.946854
Objective function:  1.8340788999999997 8 32 2.0340789
Objective function:  1.0000000000000001e+49 8 46 1.0000000000000001e+49
Objective function:  2.371354 4 38 2.581354
Objective function:  1e+50 8 51 1e+50
Objective function:  1.8321496 9 36 2.0571496
Objective function:  2.1564077 5 37 2.3664077
Objective function:  1e+50 5 35 1e+50
Objective function:  52.5718403 7 31 52.761840299999996
Objective function:  25.987636599999995 10 40 26.237636599999995
Objective function:  52.5718403 5 38 52.7868403
Objective function:  1.9530507 11 41 2.2130507
Objective function:  52.5718403 4 29 52.7368403
Objective function:  1e+50 7 29 1e+50
Objective function:  1.1309792 9 42 1.3859792
Objective function:  17.775619 5 37 17.985619
Objective function:  52.5718403 9 36 52.7968403
Objective function:  52.5718403 6 41 52.8068403
Objective function:  52.5718403 7 47 52.8418403
Objective function:  1e+50 9 29 1e+50
Objective function:  1.8825705 9 41 2.1325705
Objective function:  52066.2173829 6 47 52066.4823829
Objective function:  52.5718403 6 50 52.8518403
Objective function:  1.9081763000000003 8 32 2.1081763000000002
Objective function:  2.0713023 7 36 2.2863023
Objective function:  1.9448961000000005 7 42 2.1898961000000003
Objective function:  1.0000000000000001e+49 5 52 1.0000000000000001e+49
Objective function:  1.0000000000000001e+49 12 39 1.0000000000000001e+49
Objective function:  1e+50 8 60 1e+50
Objective function:  52.5718403 7 29 52.7518403
Objective function:  1.1135852000000002 8 53 1.4185852
Objective function:  1.0000000000000001e+49 10 35 1.0000000000000001e+49
Objective function:  10.525703500000002 12 45 10.810703500000002
Objective function:  1.0000000000000001e+49 6 59 1.0000000000000001e+49
Objective function:  52.5718403 8 37 52.7968403
Objective function:  3.3716746 11 50 3.6766746
Objective function:  52.5718403 9 36 52.7968403
Objective function:  0.6404984 7 45 0.9004984
Objective function:  52.5718403 6 47 52.8368403
Objective function:  52649.14941410001 1 50 52649.404414100005
Objective function:  1e+50 6 45 1e+50
Objective function:  1e+50 9 53 1e+50
Objective function:  1.8811792 9 38 2.1161792
Objective function:  1.0357192999999998 11 44 1.3107192999999997
Objective function:  2.1528587000000003 6 34 2.3528587000000005
Objective function:  1.9154569000000001 8 33 2.1204569
Objective function:  1.0000000000000001e+49 8 57 1.0000000000000001e+49
Objective function:  52.5718403 9 40 52.816840299999996
Objective function:  1.2565287 9 40 1.5015287000000002
Objective function:  2.4963146 7 42 2.7413146
Objective function:  52.5718403 8 34 52.7818403
Objective function:  1.8811313999999997 11 29 2.0811314
Objective function:  2.9166809 2 49 3.1716808999999997
Objective function:  1.3466597 4 47 1.6016597
Objective function:  1.8323024 10 45 2.1073024
Objective function:  5.8838439 7 37 6.103843899999999
Objective function:  52.5718403 4 46 52.8218403
Objective function:  9.000000000000001e+49 5 46 9.000000000000001e+49
Objective function:  52.5718403 9 36 52.7968403
Objective function:  1.8511079000000001 11 44 2.1261079
Objective function:  1.8820512 11 32 2.0970512
Objective function:  1e+50 6 43 1e+50
Objective function:  1e+50 4 54 1e+50
Objective function:  52.5718403 7 39 52.801840299999995
Objective function:  2.0597374 4 37 2.2647374
Objective function:  1.2329535 9 49 1.5229535
Objective function:  52.5718403 8 31 52.7668403
Objective function:  52.5718403 5 40 52.7968403
Objective function:  1.8005235 4 36 2.0005235
Objective function:  1.8821227 9 46 2.1571227
Objective function:  1.8765593000000003 7 62 2.2215593000000005
Objective function:  1.8547685 8 40 2.0947685
Objective function:  1.848555 7 35 2.058555
Objective function:  1e+50 8 37 1e+50
Objective function:  1.8669848000000002 11 25 2.0469848
Objective function:  3.1429411000000003 4 42 3.3729411000000002
Objective function:  52.5718403 5 50 52.8468403
Objective function:  1.8730745000000002 12 30 2.0830745000000004
Objective function:  6.8240683 10 37 7.059068300000001
Objective function:  1.8735866 8 46 2.1435866
Objective function:  52.5718403 9 38 52.8068403
Objective function:  0.7192531000000001 7 36 0.9342531000000001
Objective function:  4.0000000000000003e+49 6 26 4.0000000000000003e+49
Objective function:  52.5718403 5 54 52.8668403
Objective function:  5e+49 8 40 5e+49
Objective function:  22.315119400000004 1 33 22.485119400000006
Objective function:  1.0000000000000001e+49 9 52 1.0000000000000001e+49
Objective function:  1.8641805999999999 10 33 2.0791806
Objective function:  4.9075697 13 37 5.1575697
Objective function:  1.8335716999999998 12 66 2.2235717
Objective function:  7.654599900000001 8 41 7.899599900000001
Objective function:  1e+50 6 44 1e+50
Objective function:  1.7779888 9 30 1.9729888
Objective function:  13.228897100000001 8 21 13.3738971
Objective function:  9.000000000000001e+49 4 53 9.000000000000001e+49
Objective function:  52.5718403 7 48 52.8468403
Objective function:  1.8843209 9 36 2.1093209
Objective function:  1.0235108 12 47 1.3185107999999999
Objective function:  52.5718403 6 21 52.706840299999996
Objective function:  1.8998484000000004 6 29 2.0748484000000005
Objective function:  52.5718403 8 37 52.7968403
Objective function:  40.5075479 2 45 40.7425479
Objective function:  0.7953928 10 57 1.1303928
Objective function:  1e+50 6 54 1e+50
Objective function:  1.9031059 6 62 2.2431058999999998
Objective function:  1.8713537999999996 10 50 2.1713537999999994
Objective function:  2.7768197 3 41 2.9968197
Objective function:  1.8720346000000003 11 48 2.1670346000000005
Objective function:  7.566618000000001 10 33 7.781618000000001
Objective function:  3.1225210999999997 3 55 3.4125210999999998
Objective function:  39.307232600000006 5 55 39.6072326
Objective function:  1.8825244 9 36 2.1075244
Objective function:  1.7533005 4 34 1.9433004999999999
Objective function:  52.5718403 9 38 52.8068403
Objective function:  1e+50 4 32 1e+50
Objective function:  1.0000000000000001e+49 6 42 1.0000000000000001e+49
Objective function:  52.5718403 9 41 52.8218403
Objective function:  190.69641510000002 3 59 191.00641510000003
Objective function:  52.5718403 8 31 52.7668403
Objective function:  1.8822133 8 31 2.0772133
Objective function:  1.88611 9 30 2.08111
Objective function:  52.5718403 8 44 52.831840299999996
Objective function:  13.330995000000001 11 36 13.565995000000001
Objective function:  2.0719863999999997 9 50 2.3669863999999996
Objective function:  1e+50 7 50 1e+50
Objective function:  1.8670403 9 46 2.1420403
Objective function:  1.8321496 5 27 1.9921495999999999
Objective function:  52.5718403 8 24 52.731840299999995
Objective function:  1.8830123999999997 5 40 2.1080124
Objective function:  39.307232600000006 3 36 39.502232600000006
Objective function:  1.8834036 12 23 2.0584036
Objective function:  34.0708638 10 34 34.2908638
Objective function:  2.0000000000000002e+49 5 39 2.0000000000000002e+49
Objective function:  11.4177623 9 41 11.6677623
Objective function:  3.0087447 3 55 3.2987447
Objective function:  52.5718403 11 41 52.831840299999996
