Objective function:  1e+50 10 31 1e+50
Objective function:  53.755459 5 31 71.755459
Objective function:  53.755459 11 33 75.755459
Objective function:  53.755459 9 36 76.255459
Objective function:  53.755459 7 45 79.755459
Objective function:  53.755459 7 44 79.255459
Objective function:  40.263397 7 40 63.763397
Objective function:  8.217505 4 44 32.217505
Objective function:  53.755459 7 65 89.755459
Objective function:  1e+50 7 56 1e+50
Objective function:  2.956722 6 34 22.956722
Objective function:  7.074076 7 47 34.074076
Objective function:  53.755459 6 35 74.255459
Objective function:  53.755459 5 40 76.255459
Objective function:  40.263397 6 31 58.763397
Objective function:  53.755459 3 35 72.755459
Objective function:  1e+50 7 35 1e+50
Objective function:  1.475487 6 57 32.975487
Objective function:  4.101702 2 65 37.601702
Objective function:  1e+50 11 48 1e+50
Objective function:  1.573529 7 49 29.573529
Objective function:  1.573316 6 39 24.073316
Objective function:  1.553354 8 40 25.553354
Objective function:  53.755459 4 40 75.755459
Objective function:  1.571589 7 37 23.571589
Objective function:  3.424864 4 51 30.924864
Objective function:  0.513839 4 49 27.013839
Objective function:  1.078314 8 38 24.078314
Objective function:  1.56766 7 46 28.06766
Objective function:  53.755459 8 42 78.755459
Objective function:  1.614215 7 33 21.614215
Objective function:  2.469512 5 32 20.969512
Objective function:  1.56213 3 46 26.06213
Objective function:  3.703379 5 43 27.703378999999998
Objective function:  1.99684 4 30 18.99684
Objective function:  1.549591 10 51 32.049591
Objective function:  1.51807 6 42 25.51807
Objective function:  32.777035 11 32 54.277035
Objective function:  1e+50 5 48 1e+50
Objective function:  1.433391 8 41 25.933391
Objective function:  1.540391 9 35 23.540391
Objective function:  1.61185 7 47 28.61185
Objective function:  0.740744 12 23 18.240744
Objective function:  1e+50 7 47 1e+50
Objective function:  0.501784 7 36 22.001784
Objective function:  53.755459 11 33 75.755459
Objective function:  1.507459 7 44 27.007459
Objective function:  1.55572 10 40 26.55572
Objective function:  18.423338 13 45 47.423338
Objective function:  53.755459 8 50 82.755459
Objective function:  1.570777 10 39 26.070777
Objective function:  1.464846 8 57 33.964846
Objective function:  0.505446 8 36 22.505446
Objective function:  5.204299 9 35 27.204299
Objective function:  1.572285 10 40 26.572285
Objective function:  28.711088 10 40 53.711088000000004
Objective function:  1.164897 10 46 29.164897
Objective function:  2.974486 5 46 28.474486
Objective function:  0.467141 10 37 23.967141
Objective function:  1.3869 13 31 23.3869
Objective function:  15.009086 8 32 35.009085999999996
Objective function:  4.00556 9 41 29.00556
