Objective function:  1e+50 10 31 1e+50
Objective function:  52.5718403 5 31 54.371840299999995
Objective function:  2.8139130000000003 6 34 4.813913
Objective function:  52.5718403 11 33 54.7718403
Objective function:  52.5718403 9 36 54.8218403
Objective function:  39.307232600000006 7 40 41.65723260000001
Objective function:  52.5718403 7 45 55.1718403
Objective function:  1e+50 7 56 1e+50
Objective function:  52.5718403 7 44 55.121840299999995
Objective function:  9.718414800000001 7 47 12.4184148
Objective function:  7.886224899999999 4 44 10.2862249
Objective function:  5e+49 11 48 5e+49
Objective function:  1.4207207 7 36 3.5707207
Objective function:  1.8826432 7 37 4.0826432
Objective function:  52.5718403 7 65 56.1718403
Objective function:  1.9482406 7 33 3.9482406
Objective function:  1.8539930999999998 9 35 4.0539931
Objective function:  1.0000000000000001e+49 6 57 1.0000000000000001e+49
Objective function:  1.7927992 3 46 4.2427992
Objective function:  1.8732134999999999 7 44 4.4232135
Objective function:  1.8496116999999999 8 57 5.0996117
Objective function:  1.0131012 12 23 2.7631012
Objective function:  52.5718403 6 35 54.621840299999995
Objective function:  39.307232600000006 6 31 41.15723260000001
Objective function:  52.5718403 3 35 54.4718403
Objective function:  52.5718403 5 40 54.8218403
Objective function:  1e+50 7 35 1e+50
Objective function:  1.3877792 8 38 3.6877792000000005
Objective function:  1.8780467 7 46 4.528046700000001
Objective function:  1.8816232999999998 7 49 4.6816233
Objective function:  1.8656827999999996 8 40 4.2656828
Objective function:  1.8799006999999999 6 39 4.1299007
Objective function:  1.0000000000000001e+49 4 49 1.0000000000000001e+49
Objective function:  3.1693162999999998 4 51 5.9193163
Objective function:  52.5718403 4 40 54.7718403
Objective function:  52.5718403 8 42 55.0718403
Objective function:  2.9204738999999997 5 43 5.3204739
Objective function:  1.8993790000000002 6 42 4.299379
Objective function:  2.0421002 2 65 5.3921002
Objective function:  2.5269301000000004 4 30 4.226930100000001
Objective function:  1.8290849999999998 13 31 4.029085
Objective function:  86.817462 3 41 89.01746200000001
Objective function:  1.8806384 10 39 4.3306384
Objective function:  1.8592744000000003 10 51 4.909274400000001
Objective function:  1.9254276000000001 7 25 3.5254276000000004
Objective function:  1.6912122 8 41 4.1412122
Objective function:  1.8334337 9 41 4.3334337000000005
Objective function:  1.8454156999999998 8 45 4.495415700000001
Objective function:  1e+50 5 48 1e+50
Objective function:  1.8681069000000001 10 40 4.3681069
Objective function:  1.9361211999999999 7 47 4.6361212
Objective function:  1e+50 7 47 1e+50
Objective function:  1.8355381999999998 9 35 4.0355381999999995
Objective function:  1.1914668000000002 5 32 3.0414668000000002
Objective function:  52.5718403 11 33 54.7718403
Objective function:  1.8812631 10 40 4.3812631
Objective function:  1.8454433000000001 11 45 4.6454433
Objective function:  31.895677499999998 11 32 34.0456775
Objective function:  52.5718403 8 50 55.4718403
Objective function:  1.8622096 8 40 4.2622096
Objective function:  7e+49 11 49 7e+49
Objective function:  1.8432638000000001 4 46 4.3432638
Objective function:  1.4341810000000002 10 46 4.234181
Objective function:  0.8374107000000001 8 36 3.0374107
Objective function:  2.765402 5 46 5.315402000000001
Objective function:  2.0111730000000003 5 41 4.311173
Objective function:  7.683062800000002 13 45 10.583062800000002
Objective function:  2.3752481 8 30 4.2752481
Objective function:  1e+50 4 38 1e+50
Objective function:  1.8340788999999997 8 32 3.8340788999999997
Objective function:  0.711854 10 37 3.0618540000000003
Objective function:  1e+50 8 51 1e+50
Objective function:  1.0000000000000001e+49 8 46 1.0000000000000001e+49
Objective function:  1.8321496 9 36 4.0821496
Objective function:  2.371354 4 38 4.471354
Objective function:  1e+50 5 35 1e+50
Objective function:  2.1564077 5 37 4.2564077000000005
Objective function:  52.5718403 7 31 54.4718403
Objective function:  52.5718403 5 38 54.7218403
Objective function:  1.9530507 11 41 4.5530507
Objective function:  52.5718403 4 29 54.2218403
Objective function:  1e+50 7 29 1e+50
Objective function:  1.1309792 9 42 3.6809792000000003
Objective function:  25.987636599999995 10 40 28.487636599999995
Objective function:  17.775619 5 37 19.875619
Objective function:  52.5718403 9 36 54.8218403
Objective function:  52.5718403 6 41 54.9218403
Objective function:  1.8825705 9 41 4.3825705
Objective function:  1e+50 9 29 1e+50
Objective function:  52.5718403 7 47 55.2718403
Objective function:  52066.2173829 6 47 52068.8673829
Objective function:  52.5718403 6 50 55.371840299999995
Objective function:  2.0713023 7 36 4.2213023
Objective function:  1.9081763000000003 8 32 3.9081763
Objective function:  1.9448961000000005 7 42 4.3948961
Objective function:  1.0000000000000001e+49 12 39 1.0000000000000001e+49
Objective function:  1.1135852000000002 8 53 4.1635852
Objective function:  1.0000000000000001e+49 5 52 1.0000000000000001e+49
Objective function:  1e+50 8 60 1e+50
Objective function:  52.5718403 7 29 54.371840299999995
Objective function:  10.525703500000002 12 45 13.375703500000002
Objective function:  1.0000000000000001e+49 10 35 1.0000000000000001e+49
Objective function:  1.0000000000000001e+49 6 59 1.0000000000000001e+49
Objective function:  52.5718403 8 37 54.8218403
Objective function:  52.5718403 6 47 55.2218403
Objective function:  52.5718403 9 36 54.8218403
Objective function:  52649.14941410001 1 50 52651.69941410001
Objective function:  0.6404984 7 45 3.2404984
Objective function:  3.3716746 11 50 6.4216746
Objective function:  1e+50 6 45 1e+50
Objective function:  1.8811792 9 38 4.2311792
Objective function:  1.0357192999999998 11 44 3.7857193
Objective function:  1e+50 9 53 1e+50
Objective function:  2.1528587000000003 6 34 4.1528587
Objective function:  1.0000000000000001e+49 8 57 1.0000000000000001e+49
Objective function:  1.9154569000000001 8 33 3.9654569000000004
Objective function:  2.4963146 7 42 4.9463146
Objective function:  1.2565287 9 40 3.7065287000000002
Objective function:  52.5718403 9 40 55.0218403
Objective function:  52.5718403 8 34 54.6718403
Objective function:  1.8811313999999997 11 29 3.8811313999999997
Objective function:  52.5718403 4 46 55.0718403
Objective function:  2.9166809 2 49 5.4666809
Objective function:  5.8838439 7 37 8.0838439
Objective function:  1.3466597 4 47 3.8966597000000003
Objective function:  9.000000000000001e+49 5 46 9.000000000000001e+49
Objective function:  1.8323024 10 45 4.5823024
Objective function:  52.5718403 9 36 54.8218403
Objective function:  1.8511079000000001 11 44 4.601107900000001
Objective function:  1.8820512 11 32 4.0320512
Objective function:  1e+50 6 43 1e+50
Objective function:  1e+50 4 54 1e+50
Objective function:  52.5718403 7 39 54.871840299999995
Objective function:  1.2329535 9 49 4.1329535
Objective function:  2.0597374 4 37 4.1097374
Objective function:  52.5718403 8 31 54.5218403
