Objective function:  1e+50 10 31 1e+50
Objective function:  52.5718403 5 31 52.5898403
Objective function:  2.8139130000000003 6 34 2.8339130000000003
Objective function:  52.5718403 11 33 52.5938403
Objective function:  52.5718403 9 36 52.5943403
Objective function:  39.307232600000006 7 40 39.330732600000005
Objective function:  52.5718403 7 45 52.5978403
Objective function:  9.718414800000001 7 47 9.7454148
Objective function:  1e+50 7 56 1e+50
Objective function:  7.886224899999999 4 44 7.910224899999999
Objective function:  52.5718403 7 44 52.5973403
Objective function:  5e+49 11 48 5e+49
Objective function:  1.4207207 7 36 1.4422207
Objective function:  1.8826432 7 37 1.9046432
Objective function:  52.5718403 7 65 52.6078403
Objective function:  1.9482406 7 33 1.9682406000000001
Objective function:  1.8539930999999998 9 35 1.8759930999999999
Objective function:  1.0000000000000001e+49 6 57 1.0000000000000001e+49
Objective function:  1.7927992 3 46 1.8172992
Objective function:  1.8732134999999999 7 44 1.8987135
Objective function:  1.8496116999999999 8 57 1.8821116999999998
Objective function:  1.0131012 12 23 1.0306012
Objective function:  52.5718403 6 35 52.5923403
Objective function:  39.307232600000006 6 31 39.32573260000001
Objective function:  1e+50 7 35 1e+50
Objective function:  52.5718403 5 40 52.5943403
Objective function:  52.5718403 3 35 52.590840299999996
Objective function:  1.3877792 8 38 1.4107792
Objective function:  1.8816232999999998 7 49 1.9096232999999998
Objective function:  1.8780467 7 46 1.9045467
Objective function:  1.8656827999999996 8 40 1.8896827999999997
Objective function:  1.8799006999999999 6 39 1.9024006999999998
Objective function:  1.0000000000000001e+49 4 49 1.0000000000000001e+49
Objective function:  3.1693162999999998 4 51 3.1968162999999996
Objective function:  52.5718403 4 40 52.5938403
Objective function:  52.5718403 8 42 52.5968403
Objective function:  2.9204738999999997 5 43 2.9444738999999998
Objective function:  1.8993790000000002 6 42 1.9233790000000002
Objective function:  2.0421002 2 65 2.0756002000000002
Objective function:  2.5269301000000004 4 30 2.5439301000000003
Objective function:  86.817462 3 41 86.83946200000001
Objective function:  1.8290849999999998 13 31 1.8510849999999999
Objective function:  1.8806384 10 39 1.9051384
Objective function:  1.8592744000000003 10 51 1.8897744000000003
Objective function:  1.9254276000000001 7 25 1.9414276000000001
Objective function:  1.6912122 8 41 1.7157122
Objective function:  1.8334337 9 41 1.8584337
Objective function:  1.8454156999999998 8 45 1.8719156999999997
Objective function:  1e+50 5 48 1e+50
Objective function:  1.8681069000000001 10 40 1.8931069
Objective function:  1e+50 7 47 1e+50
Objective function:  1.1914668000000002 5 32 1.2099668000000001
Objective function:  1.9361211999999999 7 47 1.9631211999999998
Objective function:  52.5718403 11 33 52.5938403
Objective function:  1.8355381999999998 9 35 1.8575381999999998
Objective function:  1.8812631 10 40 1.9062630999999999
Objective function:  31.895677499999998 11 32 31.917177499999998
Objective function:  1.8454433000000001 11 45 1.8734433000000001
Objective function:  52.5718403 8 50 52.6008403
Objective function:  1.8622096 8 40 1.8862096
Objective function:  7e+49 11 49 7e+49
Objective function:  1.8432638000000001 4 46 1.8682638
Objective function:  1.4341810000000002 10 46 1.4621810000000002
Objective function:  0.8374107000000001 8 36 0.8594107000000001
Objective function:  2.765402 5 46 2.790902
Objective function:  2.0111730000000003 5 41 2.0341730000000005
Objective function:  7.683062800000002 13 45 7.712062800000002
Objective function:  2.3752481 8 30 2.3942481
Objective function:  0.711854 10 37 0.735354
Objective function:  1.8340788999999997 8 32 1.8540788999999998
Objective function:  1e+50 4 38 1e+50
Objective function:  1.0000000000000001e+49 8 46 1.0000000000000001e+49
Objective function:  1e+50 8 51 1e+50
Objective function:  1.8321496 9 36 1.8546496
Objective function:  2.371354 4 38 2.392354
Objective function:  1e+50 5 35 1e+50
Objective function:  52.5718403 7 31 52.590840299999996
Objective function:  2.1564077 5 37 2.1774077
Objective function:  52.5718403 5 38 52.5933403
Objective function:  1.9530507 11 41 1.9790507
Objective function:  25.987636599999995 10 40 26.012636599999993
Objective function:  52.5718403 4 29 52.5883403
Objective function:  1e+50 7 29 1e+50
Objective function:  1.1309792 9 42 1.1564792000000002
Objective function:  17.775619 5 37 17.796619
Objective function:  52.5718403 6 41 52.5953403
Objective function:  52.5718403 9 36 52.5943403
Objective function:  1e+50 9 29 1e+50
Objective function:  52.5718403 7 47 52.5988403
Objective function:  1.8825705 9 41 1.9075704999999998
Objective function:  52066.2173829 6 47 52066.2438829
Objective function:  52.5718403 6 50 52.5998403
Objective function:  2.0713023 7 36 2.0928023000000002
Objective function:  1.9081763000000003 8 32 1.9281763000000003
Objective function:  1.0000000000000001e+49 12 39 1.0000000000000001e+49
Objective function:  1.9448961000000005 7 42 1.9693961000000004
Objective function:  1e+50 8 60 1e+50
Objective function:  1.0000000000000001e+49 5 52 1.0000000000000001e+49
Objective function:  52.5718403 7 29 52.5898403
Objective function:  10.525703500000002 12 45 10.554203500000002
Objective function:  1.0000000000000001e+49 10 35 1.0000000000000001e+49
Objective function:  1.0000000000000001e+49 6 59 1.0000000000000001e+49
Objective function:  52.5718403 9 36 52.5943403
Objective function:  52.5718403 6 47 52.5983403
Objective function:  1.1135852000000002 8 53 1.1440852000000001
Objective function:  52.5718403 8 37 52.5943403
Objective function:  0.6404984 7 45 0.6664984
Objective function:  3.3716746 11 50 3.4021746
Objective function:  52649.14941410001 1 50 52649.17491410001
Objective function:  1e+50 6 45 1e+50
Objective function:  1e+50 9 53 1e+50
Objective function:  1.8811792 9 38 1.9046792000000001
Objective function:  1.0357192999999998 11 44 1.0632192999999999
Objective function:  1.9154569000000001 8 33 1.9359569
Objective function:  2.1528587000000003 6 34 2.1728587000000004
Objective function:  2.4963146 7 42 2.5208146
Objective function:  52.5718403 9 40 52.5963403
Objective function:  1.0000000000000001e+49 8 57 1.0000000000000001e+49
Objective function:  1.2565287 9 40 1.2810287
Objective function:  52.5718403 8 34 52.5928403
Objective function:  1.8811313999999997 11 29 1.9011313999999997
Objective function:  1.3466597 4 47 1.3721597
Objective function:  1.8323024 10 45 1.8598024000000002
Objective function:  2.9166809 2 49 2.9421809
Objective function:  5.8838439 7 37 5.9058439
Objective function:  9.000000000000001e+49 5 46 9.000000000000001e+49
Objective function:  52.5718403 4 46 52.5968403
Objective function:  1.8511079000000001 11 44 1.8786079000000002
Objective function:  52.5718403 9 36 52.5943403
Objective function:  1e+50 6 43 1e+50
Objective function:  1.8820512 11 32 1.9035512
Objective function:  1e+50 4 54 1e+50
Objective function:  52.5718403 7 39 52.5948403
Objective function:  2.0597374 4 37 2.0802374
Objective function:  1.2329535 9 49 1.2619535
Objective function:  52.5718403 8 31 52.5913403
Objective function:  1.8821227 9 46 1.9096227000000001
Objective function:  1.8765593000000003 7 62 1.9110593000000002
Objective function:  52.5718403 5 40 52.5943403
Objective function:  1.8005235 4 36 1.8205235
Objective function:  1.848555 7 35 1.8695549999999999
Objective function:  1.8547685 8 40 1.8787685
Objective function:  3.1429411000000003 4 42 3.1659411000000004
Objective function:  1e+50 8 37 1e+50
Objective function:  1.8669848000000002 11 25 1.8849848000000002
Objective function:  1.8730745000000002 12 30 1.8940745
Objective function:  52.5718403 5 50 52.5993403
Objective function:  1.8735866 8 46 1.9005866
Objective function:  0.7192531000000001 7 36 0.7407531
Objective function:  1.0000000000000001e+49 9 52 1.0000000000000001e+49
Objective function:  6.8240683 10 37 6.847568300000001
Objective function:  52.5718403 9 38 52.5953403
Objective function:  4.0000000000000003e+49 6 26 4.0000000000000003e+49
Objective function:  52.5718403 5 54 52.6013403
Objective function:  5e+49 8 40 5e+49
Objective function:  4.9075697 13 37 4.9325697
Objective function:  22.315119400000004 1 33 22.332119400000003
Objective function:  1.8641805999999999 10 33 1.8856806
Objective function:  1.8335716999999998 12 66 1.8725716999999997
Objective function:  7.654599900000001 8 41 7.679099900000001
Objective function:  1e+50 6 44 1e+50
Objective function:  9.000000000000001e+49 4 53 9.000000000000001e+49
Objective function:  1.7779888 9 30 1.7974888
Objective function:  1.0235108 12 47 1.0530108
Objective function:  13.228897100000001 8 21 13.243397100000001
Objective function:  52.5718403 7 48 52.5993403
Objective function:  1.8843209 9 36 1.9068209
Objective function:  52.5718403 6 21 52.5853403
Objective function:  1.8998484000000004 6 29 1.9173484000000005
Objective function:  40.5075479 2 45 40.5310479
Objective function:  0.7953928 10 57 0.8288928
Objective function:  52.5718403 8 37 52.5943403
Objective function:  1e+50 6 54 1e+50
Objective function:  1.9031059 6 62 1.9371059
Objective function:  1.8713537999999996 10 50 1.9013537999999996
Objective function:  1.8720346000000003 11 48 1.9015346000000004
Objective function:  2.7768197 3 41 2.7988196999999997
Objective function:  3.1225210999999997 3 55 3.1515210999999996
Objective function:  1.7533005 4 34 1.7723004999999998
Objective function:  7.566618000000001 10 33 7.588118000000001
Objective function:  39.307232600000006 5 55 39.33723260000001
Objective function:  1.8825244 9 36 1.9050244
Objective function:  52.5718403 9 38 52.5953403
Objective function:  1e+50 4 32 1e+50
Objective function:  1.0000000000000001e+49 6 42 1.0000000000000001e+49
Objective function:  190.69641510000002 3 59 190.72741510000003
Objective function:  52.5718403 9 41 52.5968403
Objective function:  52.5718403 8 31 52.5913403
Objective function:  1.8822133 8 31 1.9017133000000002
Objective function:  2.0719863999999997 9 50 2.1014863999999998
Objective function:  1.88611 9 30 1.90561
Objective function:  52.5718403 8 44 52.5978403
Objective function:  13.330995000000001 11 36 13.354495000000002
Objective function:  1.8670403 9 46 1.8945403
Objective function:  1e+50 7 50 1e+50
Objective function:  52.5718403 8 24 52.587840299999996
Objective function:  39.307232600000006 3 36 39.32673260000001
Objective function:  1.8321496 5 27 1.8481496
Objective function:  1.8830123999999997 5 40 1.9055123999999997
Objective function:  1.8834036 12 23 1.9009036000000001
Objective function:  3.0087447 3 55 3.0377446999999997
Objective function:  2.0000000000000002e+49 5 39 2.0000000000000002e+49
Objective function:  11.4177623 9 41 11.4427623
Objective function:  34.0708638 10 34 34.092863799999996
Objective function:  7.8200293 12 35 7.8435293
Objective function:  2.7553299000000004 5 39 2.7773299000000002
Objective function:  0.9983083 5 41 1.0213083
Objective function:  52.5718403 11 41 52.5978403
Objective function:  13.0686109 8 40 13.092610899999999
Objective function:  35.6829911 13 32 35.7054911
Objective function:  1.8459817 7 35 1.8669817
Objective function:  1e+50 5 42 1e+50
Objective function:  1.7771846 8 48 1.8051846
Objective function:  1.8338735000000004 7 36 1.8553735000000005
Objective function:  52.5718403 5 51 52.5998403
Objective function:  1325949.5625 4 42 1325949.5855
Objective function:  52.5718403 7 34 52.5923403
Objective function:  1.0000000000000001e+49 10 49 1.0000000000000001e+49
Objective function:  7.7114823999999995 9 37 7.734482399999999
Objective function:  7e+49 7 30 7e+49
Objective function:  39.307232600000006 8 39 39.330732600000005
Objective function:  2.4981850000000003 4 36 2.5181850000000003
Objective function:  1.87333 8 36 1.89533
Objective function:  1.8705559999999999 12 43 1.898056
Objective function:  1e+50 7 44 1e+50
Objective function:  52.5718403 6 45 52.5973403
Objective function:  52.5718403 7 45 52.5978403
Objective function:  52.5718403 9 34 52.5933403
Objective function:  52.5718403 4 51 52.5993403
Objective function:  1.8333037 8 31 1.8528037000000002
Objective function:  1e+50 6 43 1e+50
Objective function:  52.5718403 7 52 52.6013403
Objective function:  52.5718403 4 31 52.589340299999996
Objective function:  567.4568177000001 7 30 567.4753177000001
Objective function:  7.859831500000001 12 51 7.8913315000000015
Objective function:  1.4280534 4 33 1.4465534
Objective function:  1e+50 10 38 1e+50
Objective function:  0.9291976999999999 5 28 0.9456976999999999
Objective function:  1e+50 9 47 1e+50
Objective function:  52.5718403 5 45 52.5968403
Objective function:  7.190531300000001 11 35 7.2135313000000005
Objective function:  2.0332887 8 40 2.0572887
Objective function:  2026601.2125 7 27 2026601.2295
Objective function:  3.862847 2 42 3.8848469999999997
Objective function:  52.5718403 7 43 52.5968403
Objective function:  804.2000672 5 43 804.2240672
Objective function:  1e+50 6 48 1e+50
Objective function:  1e+50 7 37 1e+50
Objective function:  52.5718403 8 37 52.5943403
Objective function:  1.8806915 6 47 1.9071915
Objective function:  31.9456258 11 26 31.964125799999998
Objective function:  13.847027399999998 10 31 13.867527399999998
Objective function:  1e+50 4 52 1e+50
Objective function:  1.8823431 3 39 1.9033430999999998
Objective function:  1.8823759 6 35 1.9028759
Objective function:  3.1645014999999996 4 40 3.1865014999999994
Objective function:  32.615632500000004 11 32 32.63713250000001
Objective function:  1.8709066 9 36 1.8934066
Objective function:  1e+50 9 37 1e+50
Objective function:  1.0000000000000001e+49 11 58 1.0000000000000001e+49
Objective function:  1.9777511999999997 6 37 1.9992511999999998
Objective function:  66.4905487 2 33 66.5080487
Objective function:  1.8572056 9 30 1.8767056
Objective function:  1e+50 4 45 1e+50
Objective function:  1e+50 8 42 1e+50
Objective function:  1e+50 6 52 1e+50
Objective function:  7.149563400000001 11 32 7.1710634
Objective function:  2.0942151000000004 6 44 2.1192151000000004
Objective function:  52.5718403 6 39 52.5943403
Objective function:  2.0559031000000005 7 38 2.0784031000000005
