Objective function:  1e+50 10 31 1e+50
Objective function:  52.5718403 5 31 56.1718403
Objective function:  2.8139130000000003 6 34 6.813913
Objective function:  52.5718403 9 36 57.0718403
Objective function:  52.5718403 11 33 56.9718403
Objective function:  39.307232600000006 7 40 44.00723260000001
Objective function:  52.5718403 7 45 57.7718403
Objective function:  1e+50 7 56 1e+50
Objective function:  7.886224899999999 4 44 12.6862249
Objective function:  9.718414800000001 7 47 15.118414800000002
Objective function:  52.5718403 7 44 57.6718403
Objective function:  5e+49 11 48 5e+49
Objective function:  1.4207207 7 36 5.720720699999999
Objective function:  1.8826432 7 37 6.282643200000001
Objective function:  52.5718403 7 65 59.7718403
Objective function:  1.8539930999999998 9 35 6.253993100000001
Objective function:  1.9482406 7 33 5.9482406
Objective function:  1.0000000000000001e+49 6 57 1.0000000000000001e+49
Objective function:  1.8732134999999999 7 44 6.9732135
Objective function:  1.7927992 3 46 6.6927992000000005
Objective function:  1.8496116999999999 8 57 8.3496117
Objective function:  52.5718403 6 35 56.6718403
Objective function:  39.307232600000006 6 31 43.00723260000001
Objective function:  1.0131012 12 23 4.5131011999999995
Objective function:  52.5718403 3 35 56.371840299999995
Objective function:  1e+50 7 35 1e+50
Objective function:  52.5718403 5 40 57.0718403
Objective function:  1.8816232999999998 7 49 7.481623300000001
Objective function:  1.3877792 8 38 5.9877792
Objective function:  1.8780467 7 46 7.178046700000001
Objective function:  1.8799006999999999 6 39 6.3799007
Objective function:  1.8656827999999996 8 40 6.665682800000001
Objective function:  1.0000000000000001e+49 4 49 1.0000000000000001e+49
Objective function:  3.1693162999999998 4 51 8.6693163
Objective function:  52.5718403 4 40 56.9718403
Objective function:  52.5718403 8 42 57.5718403
Objective function:  2.9204738999999997 5 43 7.7204739
Objective function:  2.0421002 2 65 8.7421002
Objective function:  1.8993790000000002 6 42 6.699379
Objective function:  2.5269301000000004 4 30 5.926930100000001
Objective function:  1.8290849999999998 13 31 6.229085
Objective function:  86.817462 3 41 91.21746200000001
Objective function:  1.8806384 10 39 6.780638400000001
Objective function:  1.8592744000000003 10 51 7.959274400000001
Objective function:  1.9254276000000001 7 25 5.1254276
Objective function:  1.8454156999999998 8 45 7.145415700000001
Objective function:  1.6912122 8 41 6.5912122
Objective function:  1.8334337 9 41 6.8334337000000005
Objective function:  1e+50 5 48 1e+50
Objective function:  1e+50 7 47 1e+50
Objective function:  1.8681069000000001 10 40 6.8681069
Objective function:  1.9361211999999999 7 47 7.3361212
Objective function:  1.8355381999999998 9 35 6.235538200000001
Objective function:  1.1914668000000002 5 32 4.8914668
Objective function:  52.5718403 11 33 56.9718403
Objective function:  1.8812631 10 40 6.8812631
Objective function:  1.8454433000000001 11 45 7.445443300000001
Objective function:  31.895677499999998 11 32 36.195677499999995
Objective function:  52.5718403 8 50 58.3718403
Objective function:  1.8622096 8 40 6.662209600000001
Objective function:  7e+49 11 49 7e+49
Objective function:  1.8432638000000001 4 46 6.8432638
Objective function:  1.4341810000000002 10 46 7.034181
Objective function:  0.8374107000000001 8 36 5.237410700000001
Objective function:  2.765402 5 46 7.8654020000000004
Objective function:  2.0111730000000003 5 41 6.611173000000001
Objective function:  7.683062800000002 13 45 13.483062800000003
Objective function:  0.711854 10 37 5.411854
Objective function:  1.8340788999999997 8 32 5.8340789
Objective function:  2.3752481 8 30 6.1752481
Objective function:  1e+50 4 38 1e+50
Objective function:  1.0000000000000001e+49 8 46 1.0000000000000001e+49
Objective function:  1e+50 8 51 1e+50
Objective function:  2.1564077 5 37 6.3564077
Objective function:  1.8321496 9 36 6.3321496
Objective function:  52.5718403 7 31 56.371840299999995
Objective function:  2.371354 4 38 6.571354
Objective function:  1e+50 5 35 1e+50
Objective function:  52.5718403 5 38 56.871840299999995
