Objective function:  1e+50 10 31 1e+50
Objective function:  53.755 5 31 53.791000000000004
Objective function:  40.263 7 40 40.309999999999995
Objective function:  53.755 11 33 53.799
Objective function:  53.755 9 36 53.800000000000004
Objective function:  53.755 7 44 53.806000000000004
Objective function:  53.755 7 45 53.807
Objective function:  8.218 4 44 8.266
Objective function:  53.755 7 65 53.827000000000005
Objective function:  1e+50 7 56 1e+50
Objective function:  7.074 7 47 7.128
Objective function:  2.957 6 34 2.997
Objective function:  40.263 6 31 40.3
Objective function:  53.755 3 35 53.793
Objective function:  53.755 5 40 53.800000000000004
Objective function:  53.755 6 35 53.796
Objective function:  1e+50 7 35 1e+50
Objective function:  1.475 6 57 1.538
Objective function:  4.102 2 65 4.1690000000000005
Objective function:  1e+50 11 48 1e+50
Objective function:  1.574 7 49 1.6300000000000001
Objective function:  1.573 6 39 1.6179999999999999
Objective function:  1.553 8 40 1.601
Objective function:  53.755 4 40 53.799
Objective function:  1.572 7 37 1.616
Objective function:  3.425 4 51 3.48
Objective function:  0.514 4 49 0.5670000000000001
Objective function:  1.078 8 38 1.124
Objective function:  1.568 7 46 1.621
Objective function:  53.755 8 42 53.805
Objective function:  1.614 7 33 1.6540000000000001
Objective function:  1.562 3 46 1.611
Objective function:  2.47 5 32 2.507
Objective function:  3.703 5 43 3.751
Objective function:  1.997 4 30 2.031
Objective function:  1.55 10 51 1.611
Objective function:  1.518 6 42 1.566
Objective function:  32.777 11 32 32.82
Objective function:  1e+50 5 48 1e+50
Objective function:  1.54 9 35 1.584
Objective function:  1.433 8 41 1.482
Objective function:  0.741 12 23 0.776
Objective function:  1.612 7 47 1.6660000000000001
Objective function:  1e+50 7 47 1e+50
Objective function:  0.502 7 36 0.545
Objective function:  53.755 11 33 53.799
Objective function:  1.507 7 44 1.5579999999999998
Objective function:  1.556 10 40 1.606
Objective function:  1.571 10 39 1.6199999999999999
Objective function:  53.755 8 50 53.813
Objective function:  1.465 8 57 1.53
Objective function:  18.423 13 45 18.480999999999998
Objective function:  28.711 10 40 28.761
Objective function:  1.165 10 46 1.221
Objective function:  1.572 10 40 1.622
Objective function:  5.204 9 35 5.247999999999999
Objective function:  0.505 8 36 0.549
Objective function:  15.009 8 32 15.049
Objective function:  1.552 8 40 1.6
Objective function:  4.006 9 41 4.056
Objective function:  0.467 10 37 0.514
Objective function:  1.387 13 31 1.431
Objective function:  2.974 5 46 3.0250000000000004
Objective function:  2.326 7 25 2.358
Objective function:  1e+50 4 38 1e+50
Objective function:  1.756 5 41 1.802
Objective function:  34614488.0 6 47 34614488.053
Objective function:  1.536 4 46 1.586
Objective function:  1e+50 11 49 1e+50
Objective function:  53.755 7 31 53.793
Objective function:  1e+50 5 35 1e+50
Objective function:  1e+50 7 29 1e+50
Objective function:  1e+50 8 51 1e+50
Objective function:  53.755 5 38 53.798
Objective function:  53.755 4 29 53.788000000000004
Objective function:  0.431 8 46 0.485
Objective function:  1.976 5 37 2.018
Objective function:  53.755 6 41 53.802
Objective function:  53.755 9 36 53.800000000000004
Objective function:  53.755 7 47 53.809000000000005
Objective function:  1e+50 9 29 1e+50
Objective function:  1.61 11 41 1.6620000000000001
Objective function:  61.187 3 41 61.230999999999995
Objective function:  17.145 12 45 17.201999999999998
Objective function:  1e+50 8 45 1e+50
Objective function:  53.755 6 50 53.811
Objective function:  17.553 11 50 17.614
Objective function:  1.613 7 36 1.656
Objective function:  1.657 7 42 1.706
Objective function:  1.801 8 32 1.841
Objective function:  2.514 4 38 2.5559999999999996
Objective function:  1.887 6 59 1.952
Objective function:  53.755 7 29 53.791000000000004
Objective function:  1.91 8 60 1.978
Objective function:  53.755 6 47 53.808
Objective function:  53.755 9 36 53.800000000000004
Objective function:  53.755 8 37 53.800000000000004
Objective function:  2.201 11 45 2.257
Objective function:  23.222 9 52 23.283
Objective function:  1e+50 6 45 1e+50
Objective function:  1e+50 9 53 1e+50
Objective function:  1.079 12 39 1.13
Objective function:  1.572 9 41 1.622
Objective function:  1.952 6 34 1.992
Objective function:  0.572 9 42 0.623
Objective function:  1.584 8 33 1.625
Objective function:  2.396 7 42 2.445
Objective function:  17.418 7 37 17.462
Objective function:  1268641.5 1 50 1268641.551
Objective function:  53.755 9 40 53.804
Objective function:  0.578 8 57 0.643
Objective function:  1.572 9 38 1.619
Objective function:  9.581 11 44 9.636
Objective function:  53.755 8 34 53.797000000000004
Objective function:  53.755 4 46 53.805
Objective function:  0.758 11 44 0.8130000000000001
Objective function:  13.543 5 37 13.584999999999999
Objective function:  1.283 9 36 1.3279999999999998
Objective function:  53.755 9 36 53.800000000000004
Objective function:  2.082 8 30 2.1199999999999997
Objective function:  0.509 7 45 0.561
Objective function:  0.587 8 53 0.6479999999999999
Objective function:  1e+50 6 43 1e+50
Objective function:  3.173 2 49 3.224
Objective function:  1e+50 4 54 1e+50
Objective function:  53.755 7 39 53.801
Objective function:  53.755 8 31 53.794000000000004
Objective function:  1e+50 5 46 1e+50
Objective function:  53.755 5 40 53.800000000000004
Objective function:  15.676 10 37 15.723
Objective function:  1.083 5 52 1.14
Objective function:  1.566 11 29 1.606
Objective function:  1e+50 11 32 1e+50
Objective function:  15.102 13 37 15.152000000000001
Objective function:  1.497 4 36 1.5370000000000001
Objective function:  1.573 9 46 1.628
Objective function:  0.824 10 35 0.869
Objective function:  1.467 10 45 1.522
Objective function:  53.755 5 50 53.81
Objective function:  3.539 4 42 3.585
Objective function:  1.964 9 40 2.013
Objective function:  1.566 7 62 1.635
Objective function:  53.755 9 38 53.802
Objective function:  1.46 11 25 1.496
Objective function:  1.563 8 46 1.617
Objective function:  19.431 1 33 19.465
Objective function:  53.755 5 54 53.814
Objective function:  25.201 8 21 25.23
Objective function:  1.925 8 40 1.973
Objective function:  1.744 4 37 1.785
Objective function:  17.318 9 30 17.357000000000003
Objective function:  1e+50 6 44 1e+50
Objective function:  0.841 4 47 0.892
Objective function:  9.047 8 41 9.096
Objective function:  1.552 12 30 1.594
Objective function:  53.755 7 48 53.81
Objective function:  0.406 8 37 0.451
Objective function:  4.516 4 53 4.573
Objective function:  1.549 10 33 1.5919999999999999
Objective function:  307.318 3 59 307.38
Objective function:  53.755 6 21 53.782000000000004
Objective function:  1.536 6 62 1.604
Objective function:  124.877 2 45 124.92399999999999
Objective function:  53.755 8 37 53.800000000000004
Objective function:  1e+50 6 54 1e+50
Objective function:  19.999 10 33 20.041999999999998
Objective function:  0.87 9 49 0.928
Objective function:  2.407 6 29 2.442
Objective function:  1.541 8 40 1.589
Objective function:  1.74 7 35 1.782
Objective function:  40.263 5 55 40.323
Objective function:  1.571 9 36 1.6159999999999999
Objective function:  1e+50 4 32 1e+50
Objective function:  2.839 3 41 2.883
Objective function:  53.755 9 38 53.802
Objective function:  0.345 7 36 0.38799999999999996
Objective function:  1.551 11 48 1.6099999999999999
Objective function:  3.512 3 55 3.57
Objective function:  22.006 11 36 22.053
Objective function:  3.244 12 66 3.322
Objective function:  0.657 6 26 0.6890000000000001
Objective function:  53.755 8 31 53.794000000000004
Objective function:  53.755 9 41 53.805
Objective function:  1.57 9 36 1.615
Objective function:  1.602 4 34 1.6400000000000001
Objective function:  53.755 8 44 53.807
Objective function:  1.839 9 50 1.898
Objective function:  1.574 9 30 1.613
Objective function:  53.755 8 24 53.787
Objective function:  35.396 10 34 35.44
Objective function:  27.042 9 41 27.092000000000002
Objective function:  40.263 3 36 40.302
Objective function:  1.568 8 31 1.607
Objective function:  20.694 12 35 20.741
Objective function:  3.2 7 50 3.257
Objective function:  25.456 8 40 25.503999999999998
Objective function:  0.828 12 47 0.887
Objective function:  38.402 13 32 38.447
Objective function:  1.845 10 50 1.905
Objective function:  1887375.0 4 42 1887375.046
Objective function:  53.755 11 41 53.807
Objective function:  2.832 3 55 2.8899999999999997
Objective function:  0.71 5 41 0.756
Objective function:  1.572 5 40 1.617
Objective function:  0.556 10 57 0.623
Objective function:  53.755 5 51 53.811
Objective function:  22.215 9 37 22.261
Objective function:  1e+50 5 42 1e+50
Objective function:  53.755 7 34 53.796
