Objective function:  1e+50 10 31 1e+50
Objective function:  53.547431800000005 5 31 53.58343180000001
Objective function:  53.547431800000005 11 33 53.5914318
Objective function:  53.547431800000005 9 36 53.59243180000001
Objective function:  40.121124599999995 7 40 40.16812459999999
Objective function:  53.547431800000005 7 45 53.599431800000005
Objective function:  1e+50 7 56 1e+50
Objective function:  5.2322576000000005 4 44 5.2802576000000006
Objective function:  53.547431800000005 7 44 53.59843180000001
Objective function:  3e+49 11 48 3e+49
Objective function:  0.7008890999999999 4 49 0.7538891
Objective function:  53.547431800000005 7 65 53.61943180000001
Objective function:  1.5094074000000002 7 37 1.5534074000000002
Objective function:  0.7913586 7 36 0.8343586000000001
Objective function:  1.0000000000000001e+49 6 57 1.0000000000000001e+49
Objective function:  2.0209047 6 34 2.0609047
Objective function:  1.6867711 3 46 1.7357711
Objective function:  1.5021969000000002 9 35 1.5461969000000002
Objective function:  1.6157769000000002 7 33 1.6557769000000002
Objective function:  53.547431800000005 6 35 53.5884318
Objective function:  40.121124599999995 6 31 40.158124599999994
Objective function:  53.547431800000005 5 40 53.59243180000001
Objective function:  53.547431800000005 3 35 53.5854318
Objective function:  1e+50 7 35 1e+50
Objective function:  1.5298658 8 57 1.5948658
Objective function:  1.5036812 7 44 1.5546811999999999
Objective function:  0.8062767 12 23 0.8412767
Objective function:  1.5085797 7 46 1.5615797
Objective function:  1.0000000000000001e+49 7 49 1.0000000000000001e+49
Objective function:  1.5032297999999997 8 40 1.5512297999999998
Objective function:  2.4587442 4 51 2.5137442
Objective function:  2.0000000000000002e+49 6 39 2.0000000000000002e+49
Objective function:  1.1709410999999998 8 38 1.2169410999999999
Objective function:  53.547431800000005 4 40 53.5914318
Objective function:  53.547431800000005 8 42 53.5974318
Objective function:  1.5514532 6 42 1.5994532000000001
Objective function:  1.4672835 4 30 1.5012835
Objective function:  1.5009328 13 31 1.5449328
Objective function:  1.9541395000000001 5 43 2.0021395
Objective function:  83.4511698 3 41 83.4951698
Objective function:  1.6528815000000001 7 47 1.7068815000000002
